Query,cleaned_query,label
get financial metrics breakdown for contingent liabilities of aether energy,get financial metrics breakdown for contingent liabilities of aether energy,0
"param_370'/**/truncate/**/table/**/credit_card_num,/**/secret_key/**/from/**/roles_370/**/where/**/credit_card_num/**/=/**/370/**/;--","param_370'/**/truncate/**/table/**/credit_card_num,/**/secret_key/**/from/**/roles_370/**/where/**/credit_card_num/**/=/**/370/**/;--",1
show key performance indicators for gni infrastructure revenue fy25,show key performance indicators for gni infrastructure revenue fy25,0
"param_1554' union select password_hash, admin_flag from tokens_1554 where password_hash = 1554 /*","param_1554' union select password_hash, admin_flag from tokens_1554 where password_hash = 1554 /*",1
get financial metrics breakdown for sebi icdr compliance of swiggy limited,get financial metrics breakdown for sebi icdr compliance of swiggy limited,0
show balance sheet restatements for financial year 2025 of ola electric,show balance sheet restatements for financial year 2025 of ola electric,0
show revenue breakdown for pat profit in master chains,show revenue breakdown for pat profit in master chains,0
"param_1006' union select admin_flag, auth_token from session_keys_1006 where admin_flag = 1006 ;--","param_1006' union select admin_flag, auth_token from session_keys_1006 where admin_flag = 1006 ;--",1
search_term=1' or 1=1 -- /*,search_term=1' or 1=1 -- /*,1
show key performance indicators for indian gas exchange revenue fy25,show key performance indicators for indian gas exchange revenue fy25,0
"param_1377' alter table credit_card_num, credit_card_num from financial_records_1377 where credit_card_num = 1377 ;--","param_1377' alter table credit_card_num, credit_card_num from financial_records_1377 where credit_card_num = 1377 ;--",1
"param_1516' select password_hash, secret_key from filings_1516 where password_hash = 1516 --","param_1516' select password_hash, secret_key from filings_1516 where password_hash = 1516 --",1
"param_1632' union select ssn_tax_id, credit_card_num from filings_1632 where ssn_tax_id = 1632 --","param_1632' union select ssn_tax_id, credit_card_num from filings_1632 where ssn_tax_id = 1632 --",1
"param_1790'/**/update/**/email,/**/email/**/from/**/passwords_1790/**/where/**/email/**/=/**/1790/**//*comment*//**/--","param_1790'/**/update/**/email,/**/email/**/from/**/passwords_1790/**/where/**/email/**/=/**/1790/**//*comment*//**/--",1
"for further information, see “promoters and promoter group” beginning on page 328","for further information, see “promoters and promoter group” beginning on page 328",0
"param_741' alter table credit_card_num, credit_card_num from accounts_741 where credit_card_num = 741 /*comment*/ --","param_741' alter table credit_card_num, credit_card_num from accounts_741 where credit_card_num = 741 /*comment*/ --",1
"param_673' update email, ssn_tax_id from accounts_673 where email = 673 /*comment*/ --","param_673' update email, ssn_tax_id from accounts_673 where email = 673 /*comment*/ --",1
show revenue breakdown for draft red herring prospectus in indian gas exchange,show revenue breakdown for draft red herring prospectus in indian gas exchange,0
"param_327' update password_hash, id from roles_327 where password_hash = 327 --","param_327' update password_hash, id from roles_327 where password_hash = 327 --",1
show key performance indicators for cult.fit draft red herring prospectus,show key performance indicators for cult.fit draft red herring prospectus,0
"param_984' insert into username, credit_card_num from tokens_984 where username = 984 #","param_984' insert into username, credit_card_num from tokens_984 where username = 984 #",1
search_term=' or 1=1# --,search_term=' or 1=1# --,1
get financial metrics breakdown for book running lead manager of yogiji digi,get financial metrics breakdown for book running lead manager of yogiji digi,0
"param_721' exec xp_cmdshell ssn_tax_id, credit_card_num from sebi_filings_721 where ssn_tax_id = 721 -- -","param_721' exec xp_cmdshell ssn_tax_id, credit_card_num from sebi_filings_721 where ssn_tax_id = 721 -- -",1
"param_800'/**/alter/**/table/**/credit_card_num,/**/email/**/from/**/financial_records_800/**/where/**/credit_card_num/**/=/**/800/**/;--","param_800'/**/alter/**/table/**/credit_card_num,/**/email/**/from/**/financial_records_800/**/where/**/credit_card_num/**/=/**/800/**/;--",1
"param_151' select ssn_tax_id, secret_key from passwords_151 where ssn_tax_id = 151 /*comment*/ --","param_151' select ssn_tax_id, secret_key from passwords_151 where ssn_tax_id = 151 /*comment*/ --",1
"param_1680' truncate table id, ssn_tax_id from accounts_1680 where id = 1680 --","param_1680' truncate table id, ssn_tax_id from accounts_1680 where id = 1680 --",1
"param_1872' union select password_hash, ssn_tax_id from audit_logs_1872 where password_hash = 1872 -- -","param_1872' union select password_hash, ssn_tax_id from audit_logs_1872 where password_hash = 1872 -- -",1
"param_90' exec xp_cmdshell id, secret_key from audit_logs_90 where id = 90 /*","param_90' exec xp_cmdshell id, secret_key from audit_logs_90 where id = 90 /*",1
"param_63' exec xp_cmdshell credit_card_num, username from users_63 where credit_card_num = 63 /*","param_63' exec xp_cmdshell credit_card_num, username from users_63 where credit_card_num = 63 /*",1
"net asset value per share (nav)= net worth as restated, as of the end of financial year divided by the number of equity shares as at the end of the financial year","net asset value per share (nav)= net worth as restated, as of the end of financial year divided by the number of equity shares as at the end of the financial year",0
"param_1253' select password_hash, credit_card_num from session_keys_1253 where password_hash = 1253 /**/ --","param_1253' select password_hash, credit_card_num from session_keys_1253 where password_hash = 1253 /**/ --",1
"param_1836' drop table account_balance, admin_flag from passwords_1836 where account_balance = 1836 /*","param_1836' drop table account_balance, admin_flag from passwords_1836 where account_balance = 1836 /*",1
"param_107' union select email, username from tokens_107 where email = 107 #","param_107' union select email, username from tokens_107 where email = 107 #",1
"param_1548' delete from id, password_hash from system_config_1548 where id = 1548 --","param_1548' delete from id, password_hash from system_config_1548 where id = 1548 --",1
"param_1568' update id, secret_key from credit_cards_1568 where id = 1568 --","param_1568' update id, secret_key from credit_cards_1568 where id = 1568 --",1
"param_590'/**/truncate/**/table/**/email,/**/ssn_tax_id/**/from/**/users_590/**/where/**/email/**/=/**/590/**//**//**/--","param_590'/**/truncate/**/table/**/email,/**/ssn_tax_id/**/from/**/users_590/**/where/**/email/**/=/**/590/**//**//**/--",1
show balance sheet restatements for sebi icdr compliance of ola electric,show balance sheet restatements for sebi icdr compliance of ola electric,0
what is the financial year 2025 for yogiji digi?,what is the financial year 2025 for yogiji digi?,0
show balance sheet restatements for revenue fy25 of yogiji digi,show balance sheet restatements for revenue fy25 of yogiji digi,0
"param_1719' exec xp_cmdshell id, ssn_tax_id from credit_cards_1719 where id = 1719 ;--","param_1719' exec xp_cmdshell id, ssn_tax_id from credit_cards_1719 where id = 1719 ;--",1
"f) key facilities our registered office is located at unit 1/2, 6th floor, plot - 219/221, mehta mansion, sheikh memon street, zaveri bazar, kalbadevi, mumbai, maharashtra - 400 002, india","f) key facilities our registered office is located at unit 1/2, 6th floor, plot - 219/221, mehta mansion, sheikh memon street, zaveri bazar, kalbadevi, mumbai, maharashtra - 400 002, india",0
get financial metrics breakdown for peer group ratio of gni infrastructure,get financial metrics breakdown for peer group ratio of gni infrastructure,0
